Time [\fm\ns]	x(t)	feedback	x(t-\ft\n)+\ff\n	MZM-out
6.700000e+00	-4.995613e-01	5.566706e-02	-2.405522e-01	5.296636e-01
6.720000e+00	-5.018851e-01	5.579676e-02	-2.402547e-01	5.305965e-01
6.740000e+00	-5.022669e-01	5.591518e-02	-2.399081e-01	5.316834e-01
6.760000e+00	-5.047340e-01	5.591158e-02	-2.400016e-01	5.313904e-01
6.780000e+00	-5.030773e-01	5.615015e-02	-2.392142e-01	5.338587e-01
6.800000e+00	-4.991558e-01	5.595125e-02	-2.397206e-01	5.322713e-01
6.820000e+00	-1.932786e-01	3.578930e-01	-2.401381e-01	5.309623e-01
6.840000e+00	-1.974672e-01	3.580740e-01	-2.398526e-01	5.318574e-01
6.860000e+00	-2.004620e-01	3.582409e-01	-2.398541e-01	5.318528e-01
6.880000e+00	-1.967075e-01	3.575351e-01	-2.402383e-01	5.306479e-01
6.900000e+00	-2.004913e-01	3.585161e-01	-2.398470e-01	5.318749e-01
6.920000e+00	-1.931732e-01	3.585575e-01	-2.397237e-01	5.322616e-01
6.940000e+00	-1.969725e-01	3.579964e-01	-2.400003e-01	5.313943e-01
6.960000e+00	-1.973304e-01	3.584641e-01	-2.398117e-01	5.319857e-01
6.980000e+00	-1.994827e-01	3.581905e-01	-2.400029e-01	5.313861e-01
7.000000e+00	-1.914963e-01	3.593528e-01	-2.392631e-01	5.337055e-01
7.020000e+00	-4.968866e-01	5.586935e-02	-2.401226e-01	5.310108e-01
7.040000e+00	-4.967799e-01	5.589477e-02	-2.398785e-01	5.317763e-01
7.060000e+00	-4.976317e-01	5.589444e-02	-2.400997e-01	5.310827e-01
7.080000e+00	-4.937291e-01	5.586816e-02	-2.399301e-01	5.316143e-01
7.100000e+00	-4.951147e-01	5.627618e-02	-2.388607e-01	5.349666e-01
7.120000e+00	-4.945076e-01	5.588828e-02	-2.401779e-01	5.308375e-01
7.140000e+00	-4.941683e-01	5.588141e-02	-2.402369e-01	5.306525e-01
7.160000e+00	-4.936491e-01	5.593227e-02	-2.398654e-01	5.318172e-01
7.180000e+00	-4.927976e-01	5.584705e-02	-2.402371e-01	5.306518e-01
7.200000e+00	-4.990169e-01	5.591919e-02	-2.401989e-01	5.307717e-01
7.220000e+00	-1.964362e-01	3.583883e-01	-2.398549e-01	5.318502e-01
7.240000e+00	-1.933748e-01	3.578300e-01	-2.399366e-01	5.315942e-01
7.260000e+00	-1.980745e-01	3.575406e-01	-2.402221e-01	5.306988e-01
7.280000e+00	-2.001708e-01	3.582802e-01	-2.397411e-01	5.322071e-01
7.300000e+00	-1.985536e-01	3.579176e-01	-2.399796e-01	5.314592e-01
7.320000e+00	-1.928099e-01	3.583063e-01	-2.398886e-01	5.317445e-01
7.340000e+00	-1.910322e-01	3.592339e-01	-2.397426e-01	5.322023e-01
7.360000e+00	-1.915873e-01	3.585416e-01	-2.397778e-01	5.320920e-01
7.380000e+00	-1.947401e-01	3.573971e-01	-2.401971e-01	5.307771e-01
7.400000e+00	-1.915072e-01	3.581108e-01	-2.398022e-01	5.320155e-01
7.420000e+00	1.535125e-01	7.051518e-01	-2.398634e-01	5.318235e-01
7.440000e+00	1.547025e-01	7.057410e-01	-2.396975e-01	5.323437e-01
7.460000e+00	1.552893e-01	7.042664e-01	-2.402113e-01	5.307329e-01
7.480000e+00	1.504301e-01	7.053923e-01	-2.399946e-01	5.314123e-01
7.500000e+00	1.503508e-01	7.036640e-01	-2.404594e-01	5.299547e-01
7.520000e+00	1.539548e-01	7.024761e-01	-2.406160e-01	5.294636e-01
7.540000e+00	1.550073e-01	7.042516e-01	-2.401240e-01	5.310064e-01
7.560000e+00	1.571890e-01	7.065506e-01	-2.396960e-01	5.323485e-01
7.580000e+00	1.496758e-01	7.050409e-01	-2.400766e-01	5.311552e-01
7.600000e+00	1.592588e-01	7.052368e-01	-2.399397e-01	5.315843e-01
7.620000e+00	4.611217e-01	1.006141e+00	-2.402455e-01	5.306255e-01
7.640000e+00	4.544965e-01	1.005912e+00	-2.400444e-01	5.312560e-01
7.660000e+00	4.511852e-01	1.002365e+00	-2.408229e-01	5.288146e-01
7.680000e+00	4.521085e-01	1.005337e+00	-2.402869e-01	5.304957e-01
7.700000e+00	4.592443e-01	1.008226e+00	-2.398828e-01	5.317628e-01
7.720000e+00	4.560300e-01	1.004381e+00	-2.402317e-01	5.306687e-01
7.740000e+00	4.559537e-01	1.006668e+00	-2.400234e-01	5.313218e-01
7.760000e+00	4.525964e-01	1.008358e+00	-2.396518e-01	5.324870e-01
7.780000e+00	4.511090e-01	1.003962e+00	-2.401447e-01	5.309415e-01
7.800000e+00	4.534205e-01	1.005716e+00	-2.403180e-01	5.303981e-01
7.820000e+00	4.515876e-01	1.006428e+00	-2.399482e-01	5.315578e-01
7.840000e+00	4.528250e-01	1.002670e+00	-2.405620e-01	5.296330e-01
7.860000e+00	4.522819e-01	1.006667e+00	-2.399530e-01	5.315425e-01
7.880000e+00	4.543340e-01	1.007136e+00	-2.399012e-01	5.317050e-01
7.900000e+00	4.475628e-01	1.005544e+00	-2.401144e-01	5.310367e-01
7.920000e+00	4.526920e-01	1.008334e+00	-2.398141e-01	5.319780e-01
7.940000e+00	4.476988e-01	1.004502e+00	-2.402105e-01	5.307352e-01
7.960000e+00	4.547392e-01	1.005393e+00	-2.401542e-01	5.309119e-01
7.980000e+00	4.480100e-01	1.004155e+00	-2.406620e-01	5.293194e-01
8.000000e+00	4.448030e-01	1.007875e+00	-2.399828e-01	5.314493e-01
8.020000e+00	-1.969085e-01	3.592056e-01	-2.395843e-01	5.326984e-01
8.040000e+00	-2.020551e-01	3.571557e-01	-2.404106e-01	5.301077e-01
8.060000e+00	-1.986789e-01	3.569572e-01	-2.404914e-01	5.298543e-01
8.080000e+00	-1.967683e-01	3.567052e-01	-2.404718e-01	5.299160e-01
8.100000e+00	-1.924267e-01	3.575893e-01	-2.400987e-01	5.310859e-01
8.120000e+00	-2.029276e-01	3.570689e-01	-2.402678e-01	5.305556e-01
8.140000e+00	-2.003529e-01	3.583601e-01	-2.398930e-01	5.317308e-01
8.160000e+00	-1.982926e-01	3.565001e-01	-2.408713e-01	5.286631e-01
8.180000e+00	-1.959003e-01	3.592800e-01	-2.393603e-01	5.334007e-01
8.200000e+00	-2.053090e-01	3.573518e-01	-2.403644e-01	5.302527e-01
8.220000e+00	-2.014620e-01	3.586426e-01	-2.397258e-01	5.322551e-01
8.240000e+00	-1.959117e-01	3.584984e-01	-2.398748e-01	5.317878e-01
8.260000e+00	-2.016701e-01	3.573864e-01	-2.402793e-01	5.305194e-01
8.280000e+00	-1.964928e-01	3.567123e-01	-2.405887e-01	5.295493e-01
8.300000e+00	-1.978323e-01	3.582177e-01	-2.399861e-01	5.314389e-01
8.320000e+00	-1.963762e-01	3.580402e-01	-2.398744e-01	5.317890e-01
8.340000e+00	-1.947201e-01	3.587890e-01	-2.395438e-01	5.328255e-01
8.360000e+00	-1.939017e-01	3.567830e-01	-2.404431e-01	5.300058e-01
8.380000e+00	-1.958130e-01	3.585825e-01	-2.398142e-01	5.319777e-01
8.400000e+00	-1.977170e-01	3.579633e-01	-2.400585e-01	5.312118e-01
8.420000e+00	-4.935047e-01	5.602349e-02	-2.394881e-01	5.330002e-01
8.440000e+00	-4.999025e-01	5.594709e-02	-2.398484e-01	5.318705e-01
8.460000e+00	-5.006000e-01	5.611124e-02	-2.396054e-01	5.326323e-01
8.480000e+00	-4.984585e-01	5.583689e-02	-2.400675e-01	5.311836e-01
8.500000e+00	-4.984429e-01	5.579368e-02	-2.403277e-01	5.303678e-01
8.520000e+00	-4.961066e-01	5.606379e-02	-2.395923e-01	5.326736e-01
8.540000e+00	-4.988504e-01	5.606666e-02	-2.397062e-01	5.323165e-01
8.560000e+00	-4.994147e-01	5.580484e-02	-2.404463e-01	5.299958e-01
8.580000e+00	-4.939292e-01	5.587561e-02	-2.401203e-01	5.310180e-01
8.600000e+00	-4.950843e-01	5.619487e-02	-2.392456e-01	5.337603e-01
8.620000e+00	-2.028167e-01	3.570578e-01	-2.404772e-01	5.298989e-01
8.640000e+00	-1.955100e-01	3.578916e-01	-2.403048e-01	5.304396e-01
8.660000e+00	-1.932702e-01	3.583133e-01	-2.399796e-01	5.314593e-01
8.680000e+00	-1.942286e-01	3.591298e-01	-2.393774e-01	5.333472e-01
8.700000e+00	-1.914934e-01	3.575880e-01	-2.402953e-01	5.304692e-01
8.720000e+00	-1.946181e-01	3.572700e-01	-2.405489e-01	5.296740e-01
8.740000e+00	-1.920723e-01	3.570665e-01	-2.403245e-01	5.303777e-01
8.760000e+00	-1.958523e-01	3.571291e-01	-2.404130e-01	5.301003e-01
8.780000e+00	-1.942870e-01	3.585217e-01	-2.398215e-01	5.319551e-01
8.800000e+00	-1.925171e-01	3.568734e-01	-2.404893e-01	5.298609e-01
8.820000e+00	1.551552e-01	7.026575e-01	-2.402709e-01	5.305459e-01
8.840000e+00	1.549746e-01	7.061226e-01	-2.397121e-01	5.322978e-01
8.860000e+00	1.598004e-01	7.072144e-01	-2.395204e-01	5.328989e-01
8.880000e+00	1.480931e-01	7.060849e-01	-2.396043e-01	5.326358e-01
8.900000e+00	1.503710e-01	7.054152e-01	-2.399831e-01	5.314483e-01
8.920000e+00	1.519742e-01	7.053642e-01	-2.398600e-01	5.318342e-01
8.940000e+00	1.567547e-01	7.030596e-01	-2.404773e-01	5.298987e-01
8.960000e+00	1.555813e-01	7.078977e-01	-2.393587e-01	5.334056e-01
8.980000e+00	1.534529e-01	7.049936e-01	-2.399746e-01	5.314749e-01
9.000000e+00	1.531880e-01	7.068424e-01	-2.395044e-01	5.329490e-01
9.020000e+00	-1.955915e-01	3.577318e-01	-2.401185e-01	5.310237e-01
9.040000e+00	-1.947815e-01	3.583880e-01	-2.398573e-01	5.318426e-01
9.060000e+00	-1.973613e-01	3.583548e-01	-2.398488e-01	5.318695e-01
9.080000e+00	-1.909765e-01	3.584964e-01	-2.398415e-01	5.318922e-01
9.100000e+00	-1.942414e-01	3.578182e-01	-2.401500e-01	5.309250e-01
9.120000e+00	-1.930024e-01	3.580193e-01	-2.401120e-01	5.310441e-01
9.140000e+00	-1.909653e-01	3.564886e-01	-2.406588e-01	5.293294e-01
9.160000e+00	-1.906785e-01	3.579082e-01	-2.400175e-01	5.313405e-01
9.180000e+00	-1.879050e-01	3.582148e-01	-2.399829e-01	5.314489e-01
9.200000e+00	-1.947548e-01	3.581651e-01	-2.398522e-01	5.318586e-01
9.220000e+00	-1.935352e-01	3.583940e-01	-2.397615e-01	5.321431e-01
9.240000e+00	-1.932833e-01	3.579378e-01	-2.402168e-01	5.307154e-01
9.260000e+00	-1.899261e-01	3.571730e-01	-2.404934e-01	5.298482e-01
9.280000e+00	-1.931107e-01	3.594300e-01	-2.393480e-01	5.334394e-01
9.300000e+00	-1.946497e-01	3.574103e-01	-2.401413e-01	5.309524e-01
9.320000e+00	-1.864810e-01	3.577490e-01	-2.400638e-01	5.311953e-01
9.340000e+00	-1.987188e-01	3.578202e-01	-2.403889e-01	5.301757e-01
9.360000e+00	-1.946277e-01	3.593217e-01	-2.393695e-01	5.333720e-01
9.380000e+00	-1.929805e-01	3.582213e-01	-2.398817e-01	5.317662e-01
9.400000e+00	-1.919256e-01	3.578672e-01	-2.400759e-01	5.311572e-01
9.420000e+00	4.583207e-01	1.003728e+00	-2.402951e-01	5.304698e-01
9.440000e+00	4.602292e-01	1.008355e+00	-2.398608e-01	5.318318e-01
9.460000e+00	4.560408e-01	1.006591e+00	-2.400611e-01	5.312036e-01
9.480000e+00	4.565177e-01	1.008392e+00	-2.396222e-01	5.325799e-01
9.500000e+00	4.567348e-01	1.006051e+00	-2.401889e-01	5.308030e-01
9.520000e+00	4.552100e-01	1.005630e+00	-2.401243e-01	5.310056e-01
9.540000e+00	4.589925e-01	1.006481e+00	-2.399893e-01	5.314289e-01
9.560000e+00	4.565269e-01	1.005891e+00	-2.401005e-01	5.310801e-01
9.580000e+00	4.492821e-01	1.000817e+00	-2.410929e-01	5.279678e-01
9.600000e+00	4.521388e-01	1.007612e+00	-2.398051e-01	5.320063e-01
9.620000e+00	-4.983551e-01	5.586958e-02	-2.400731e-01	5.311661e-01
9.640000e+00	-4.943397e-01	5.606776e-02	-2.396862e-01	5.323791e-01
9.660000e+00	-4.947631e-01	5.584812e-02	-2.401494e-01	5.309267e-01
9.680000e+00	-4.938101e-01	5.582729e-02	-2.399840e-01	5.314453e-01
9.700000e+00	-4.953492e-01	5.612696e-02	-2.394342e-01	5.331690e-01
9.720000e+00	-4.926275e-01	5.576108e-02	-2.404230e-01	5.300690e-01
9.740000e+00	-4.930723e-01	5.590796e-02	-2.398928e-01	5.317315e-01
9.760000e+00	-4.921282e-01	5.590301e-02	-2.399047e-01	5.316940e-01
9.780000e+00	-4.968064e-01	5.563989e-02	-2.407592e-01	5.290145e-01
9.800000e+00	-4.943646e-01	5.586938e-02	-2.400236e-01	5.313212e-01
9.820000e+00	-4.827766e-01	6.250884e-02	-2.196900e-01	5.946472e-01
9.840000e+00	-4.902586e-01	6.238528e-02	-2.200427e-01	5.935590e-01
9.860000e+00	-4.836063e-01	6.247704e-02	-2.199008e-01	5.939968e-01
9.880000e+00	-4.841854e-01	6.243254e-02	-2.199617e-01	5.938090e-01
9.900000e+00	-4.818398e-01	6.242574e-02	-2.201266e-01	5.933001e-01
9.920000e+00	-4.832241e-01	6.222587e-02	-2.207860e-01	5.912641e-01
9.940000e+00	-4.848009e-01	6.237475e-02	-2.202150e-01	5.930272e-01
9.960000e+00	-4.839242e-01	6.240421e-02	-2.204537e-01	5.922903e-01
9.980000e+00	-4.892704e-01	6.256989e-02	-2.198231e-01	5.942365e-01
1.000000e+01	-4.867743e-01	6.234106e-02	-2.201413e-01	5.932547e-01
1.002000e+01	-1.027777e-01	4.366579e-01	-1.854062e-01	6.974022e-01
1.004000e+01	-1.074070e-01	4.358484e-01	-1.856792e-01	6.966140e-01
1.006000e+01	-1.085349e-01	4.355165e-01	-1.862679e-01	6.949120e-01
1.008000e+01	-1.069369e-01	4.361310e-01	-1.857754e-01	6.963361e-01
1.010000e+01	-1.065728e-01	4.374464e-01	-1.848553e-01	6.989910e-01
1.012000e+01	-1.113424e-01	4.359300e-01	-1.857202e-01	6.964953e-01
1.014000e+01	-1.073455e-01	4.356373e-01	-1.858573e-01	6.960992e-01
1.016000e+01	-1.092371e-01	4.364633e-01	-1.856563e-01	6.966800e-01
1.018000e+01	-1.136808e-01	4.346466e-01	-1.866514e-01	6.938019e-01
1.020000e+01	-1.120648e-01	4.356189e-01	-1.862889e-01	6.948512e-01
1.022000e+01	-5.180832e-01	2.533699e-02	-2.209005e-01	5.909103e-01
1.024000e+01	-5.251146e-01	2.532597e-02	-2.208489e-01	5.910696e-01
1.026000e+01	-5.146651e-01	2.542886e-02	-2.201730e-01	5.931567e-01
1.028000e+01	-5.211126e-01	2.529787e-02	-2.211756e-01	5.900603e-01
1.030000e+01	-5.165111e-01	2.531202e-02	-2.212456e-01	5.898441e-01
1.032000e+01	-5.173235e-01	2.541117e-02	-2.203485e-01	5.926150e-01
1.034000e+01	-5.195474e-01	2.537018e-02	-2.206611e-01	5.916499e-01
1.036000e+01	-5.178443e-01	2.539337e-02	-2.204333e-01	5.923532e-01
1.038000e+01	-5.151763e-01	2.527991e-02	-2.214502e-01	5.892115e-01
1.040000e+01	-5.186320e-01	2.532723e-02	-2.211212e-01	5.902283e-01
1.042000e+01	-1.042073e-01	4.353327e-01	-1.862960e-01	6.948309e-01
1.044000e+01	-1.048025e-01	4.352870e-01	-1.863532e-01	6.946652e-01
1.046000e+01	-1.094847e-01	4.355260e-01	-1.859778e-01	6.957510e-01
1.048000e+01	-1.050971e-01	4.354547e-01	-1.859556e-01	6.958152e-01
1.050000e+01	-1.067745e-01	4.356461e-01	-1.860795e-01	6.954571e-01
1.052000e+01	-1.034485e-01	4.344619e-01	-1.866797e-01	6.937201e-01
1.054000e+01	-1.120573e-01	4.345480e-01	-1.864447e-01	6.944006e-01
1.056000e+01	-1.100197e-01	4.348269e-01	-1.864887e-01	6.942731e-01
1.058000e+01	-1.059500e-01	4.338144e-01	-1.870788e-01	6.925637e-01
1.060000e+01	-1.034203e-01	4.347670e-01	-1.864026e-01	6.945222e-01
1.062000e+01	-5.173611e-01	1.987902e-02	-2.613735e-01	4.642995e-01
1.064000e+01	-5.160534e-01	1.999948e-02	-2.606241e-01	4.666482e-01
1.066000e+01	-5.226429e-01	1.994593e-02	-2.609311e-01	4.656859e-01
1.068000e+01	-5.171091e-01	2.002413e-02	-2.605041e-01	4.670243e-01
1.070000e+01	-5.234919e-01	2.001755e-02	-2.604589e-01	4.671661e-01
1.072000e+01	-5.167830e-01	2.005407e-02	-2.603232e-01	4.675913e-01
1.074000e+01	-5.227281e-01	1.996468e-02	-2.608872e-01	4.658234e-01
1.076000e+01	-5.213227e-01	1.996200e-02	-2.607708e-01	4.661883e-01
1.078000e+01	-5.139097e-01	2.012288e-02	-2.601836e-01	4.680292e-01
1.080000e+01	-5.123505e-01	2.004120e-02	-2.604939e-01	4.670564e-01
1.082000e+01	1.046598e-01	6.408935e-01	-2.605034e-01	4.670264e-01
1.084000e+01	1.029717e-01	6.399555e-01	-2.607654e-01	4.662053e-01
1.086000e+01	1.004300e-01	6.412975e-01	-2.606518e-01	4.665613e-01
1.088000e+01	9.818394e-02	6.406140e-01	-2.605250e-01	4.669589e-01
1.090000e+01	1.038446e-01	6.404786e-01	-2.607192e-01	4.663502e-01
1.092000e+01	1.031884e-01	6.409304e-01	-2.607089e-01	4.663824e-01
1.094000e+01	1.035367e-01	6.420639e-01	-2.603906e-01	4.673802e-01
1.096000e+01	1.037742e-01	6.412906e-01	-2.604823e-01	4.670926e-01
1.098000e+01	1.037007e-01	6.420831e-01	-2.605232e-01	4.669645e-01
1.100000e+01	1.013775e-01	6.422147e-01	-2.604098e-01	4.673199e-01
1.102000e+01	2.779614e-01	8.132730e-01	-2.203374e-01	5.926492e-01
1.104000e+01	2.793679e-01	8.120824e-01	-2.208582e-01	5.910410e-01
1.106000e+01	2.798001e-01	8.138447e-01	-2.205905e-01	5.918679e-01
1.108000e+01	2.728465e-01	8.133363e-01	-2.207576e-01	5.913516e-01
1.110000e+01	2.708819e-01	8.110547e-01	-2.210247e-01	5.905264e-01
1.112000e+01	2.724919e-01	8.116016e-01	-2.210356e-01	5.904927e-01
1.114000e+01	2.709040e-01	8.132951e-01	-2.205713e-01	5.919271e-01
1.116000e+01	2.695053e-01	8.113545e-01	-2.209174e-01	5.908580e-01
1.118000e+01	2.694845e-01	8.115729e-01	-2.211735e-01	5.900668e-01
1.120000e+01	2.760403e-01	8.129312e-01	-2.207040e-01	5.915174e-01
1.122000e+01	-3.177701e-01	2.245272e-01	-2.957668e-01	3.581927e-01
1.124000e+01	-3.115228e-01	2.252149e-01	-2.952298e-01	3.598113e-01
1.126000e+01	-3.170196e-01	2.257403e-01	-2.948455e-01	3.609707e-01
1.128000e+01	-3.121815e-01	2.242506e-01	-2.956586e-01	3.585186e-01
1.130000e+01	-3.215210e-01	2.255312e-01	-2.952129e-01	3.598622e-01
1.132000e+01	-3.151501e-01	2.254786e-01	-2.951322e-01	3.601056e-01
1.134000e+01	-3.135743e-01	2.242558e-01	-2.957917e-01	3.581178e-01
1.136000e+01	-3.120171e-01	2.256995e-01	-2.951316e-01	3.601075e-01
1.138000e+01	-3.115354e-01	2.253669e-01	-2.951215e-01	3.601378e-01
1.140000e+01	-3.094686e-01	2.257719e-01	-2.950056e-01	3.604875e-01
1.142000e+01	6.205032e-01	1.158012e+00	-2.204644e-01	5.922571e-01
1.144000e+01	6.228071e-01	1.159239e+00	-2.205195e-01	5.920870e-01
1.146000e+01	6.164211e-01	1.156827e+00	-2.208732e-01	5.909945e-01
1.148000e+01	6.165297e-01	1.157361e+00	-2.207781e-01	5.912885e-01
1.150000e+01	6.192015e-01	1.158340e+00	-2.205839e-01	5.918881e-01
1.152000e+01	6.115089e-01	1.155859e+00	-2.209522e-01	5.907505e-01
1.154000e+01	6.191908e-01	1.157073e+00	-2.209110e-01	5.908777e-01
1.156000e+01	6.207587e-01	1.160010e+00	-2.201631e-01	5.931873e-01
1.158000e+01	6.177618e-01	1.156689e+00	-2.206828e-01	5.915828e-01
1.160000e+01	6.119393e-01	1.158839e+00	-2.205005e-01	5.921457e-01
1.162000e+01	-1.066028e-01	4.361632e-01	-1.857326e-01	6.964596e-01
1.164000e+01	-1.100464e-01	4.352680e-01	-1.861881e-01	6.951429e-01
1.166000e+01	-1.044748e-01	4.348181e-01	-1.863484e-01	6.946792e-01
1.168000e+01	-1.090888e-01	4.360396e-01	-1.856363e-01	6.967376e-01
1.170000e+01	-1.101968e-01	4.344333e-01	-1.866158e-01	6.939050e-01
1.172000e+01	-1.099975e-01	4.354602e-01	-1.861365e-01	6.952921e-01
1.174000e+01	-1.078963e-01	4.350422e-01	-1.861782e-01	6.951716e-01
1.176000e+01	-1.052266e-01	4.348670e-01	-1.863985e-01	6.945342e-01
1.178000e+01	-1.037336e-01	4.353761e-01	-1.863129e-01	6.947820e-01
1.180000e+01	-1.045778e-01	4.349039e-01	-1.864643e-01	6.943436e-01
1.182000e+01	-5.166981e-01	2.528719e-02	-2.210795e-01	5.903571e-01
1.184000e+01	-5.205388e-01	2.535184e-02	-2.208604e-01	5.910341e-01
1.186000e+01	-5.167251e-01	2.537159e-02	-2.205827e-01	5.918919e-01
1.188000e+01	-5.139622e-01	2.530181e-02	-2.213761e-01	5.894407e-01
1.190000e+01	-5.166423e-01	2.527337e-02	-2.212674e-01	5.897767e-01
1.192000e+01	-5.148829e-01	2.531878e-02	-2.209154e-01	5.908642e-01
1.194000e+01	-5.152451e-01	2.530020e-02	-2.211844e-01	5.900330e-01
1.196000e+01	-5.110653e-01	2.527691e-02	-2.212731e-01	5.897589e-01
1.198000e+01	-5.095147e-01	2.522278e-02	-2.217227e-01	5.883692e-01
1.200000e+01	-5.152594e-01	2.532162e-02	-2.209440e-01	5.907759e-01
1.202000e+01	-1.646687e-01	3.687245e-01	-2.217812e-01	5.881883e-01
1.204000e+01	-1.673310e-01	3.686182e-01	-2.218299e-01	5.880376e-01
1.206000e+01	-1.668740e-01	3.691509e-01	-2.213897e-01	5.893987e-01
1.208000e+01	-1.679885e-01	3.688055e-01	-2.215594e-01	5.888741e-01
1.210000e+01	-1.692994e-01	3.696043e-01	-2.213078e-01	5.896517e-01
1.212000e+01	-1.732137e-01	3.705839e-01	-2.207078e-01	5.915055e-01
1.214000e+01	-1.714522e-01	3.694553e-01	-2.212516e-01	5.898255e-01
1.216000e+01	-1.626301e-01	3.695131e-01	-2.211830e-01	5.900374e-01
1.218000e+01	-1.637242e-01	3.694021e-01	-2.210353e-01	5.904938e-01
1.220000e+01	-1.688507e-01	3.704139e-01	-2.209195e-01	5.908517e-01
1.222000e+01	-1.069849e-01	4.344809e-01	-1.866768e-01	6.937286e-01
1.224000e+01	-1.012087e-01	4.337315e-01	-1.868764e-01	6.931502e-01
1.226000e+01	-1.045779e-01	4.350985e-01	-1.862985e-01	6.948235e-01
1.228000e+01	-9.991590e-02	4.339531e-01	-1.867655e-01	6.934715e-01
1.230000e+01	-1.034846e-01	4.354506e-01	-1.861466e-01	6.952630e-01
1.232000e+01	-9.990461e-02	4.338878e-01	-1.869248e-01	6.930099e-01
1.234000e+01	-1.006968e-01	4.353996e-01	-1.861462e-01	6.952640e-01
1.236000e+01	-9.918953e-02	4.339333e-01	-1.869348e-01	6.929809e-01
1.238000e+01	-1.043011e-01	4.347854e-01	-1.865355e-01	6.941375e-01
1.240000e+01	-1.011247e-01	4.335143e-01	-1.871478e-01	6.923636e-01
1.242000e+01	-5.162625e-01	2.527346e-02	-2.212684e-01	5.897735e-01
1.244000e+01	-5.087479e-01	2.526632e-02	-2.216094e-01	5.887195e-01
1.246000e+01	-5.077538e-01	2.528117e-02	-2.212483e-01	5.898356e-01
1.248000e+01	-5.080036e-01	2.522171e-02	-2.216376e-01	5.886323e-01
1.250000e+01	-5.115343e-01	2.512607e-02	-2.222350e-01	5.867846e-01
1.252000e+01	-5.073279e-01	2.519760e-02	-2.218435e-01	5.879956e-01
1.254000e+01	-5.091542e-01	2.525434e-02	-2.213412e-01	5.895485e-01
1.256000e+01	-5.087288e-01	2.519629e-02	-2.220044e-01	5.874979e-01
1.258000e+01	-5.063488e-01	2.522839e-02	-2.215638e-01	5.888604e-01
1.260000e+01	-5.096336e-01	2.517144e-02	-2.220975e-01	5.872100e-01
1.262000e+01	-1.605896e-01	3.690966e-01	-2.214354e-01	5.892574e-01
1.264000e+01	-1.633713e-01	3.683890e-01	-2.217205e-01	5.883759e-01
1.266000e+01	-1.637071e-01	3.679688e-01	-2.220518e-01	5.873513e-01
1.268000e+01	-1.620427e-01	3.682763e-01	-2.217915e-01	5.881564e-01
1.270000e+01	-1.617626e-01	3.700242e-01	-2.209304e-01	5.908178e-01
1.272000e+01	-1.620756e-01	3.680148e-01	-2.218343e-01	5.880241e-01
1.274000e+01	-1.642229e-01	3.693437e-01	-2.214226e-01	5.892969e-01
1.276000e+01	-1.614779e-01	3.682388e-01	-2.217985e-01	5.881346e-01
1.278000e+01	-1.654880e-01	3.691062e-01	-2.214993e-01	5.890598e-01
1.280000e+01	-1.662439e-01	3.661679e-01	-2.229012e-01	5.847227e-01
1.282000e+01	-1.670387e-01	3.690184e-01	-2.214688e-01	5.891541e-01
1.284000e+01	-1.646421e-01	3.685973e-01	-2.215721e-01	5.888347e-01
1.286000e+01	-1.601004e-01	3.690540e-01	-2.214608e-01	5.891787e-01
1.288000e+01	-1.653639e-01	3.684420e-01	-2.217885e-01	5.881656e-01
1.290000e+01	-1.618823e-01	3.694965e-01	-2.211878e-01	5.900227e-01
1.292000e+01	-1.615225e-01	3.688529e-01	-2.215095e-01	5.890282e-01
1.294000e+01	-1.594630e-01	3.683230e-01	-2.218580e-01	5.879507e-01
1.296000e+01	-1.631099e-01	3.685420e-01	-2.217567e-01	5.882641e-01
1.298000e+01	-1.612617e-01	3.684096e-01	-2.218701e-01	5.879131e-01
1.300000e+01	-1.655523e-01	3.677410e-01	-2.219106e-01	5.877879e-01
1.302000e+01	-9.799999e-02	4.327349e-01	-1.876680e-01	6.908539e-01
1.304000e+01	-1.010326e-01	4.331926e-01	-1.872194e-01	6.921557e-01
1.306000e+01	-9.057986e-02	4.337164e-01	-1.869495e-01	6.929384e-01
1.308000e+01	-1.043066e-01	4.319831e-01	-1.879225e-01	6.901147e-01
1.310000e+01	-9.574551e-02	4.329116e-01	-1.875948e-01	6.910666e-01
1.312000e+01	-1.007082e-01	4.334785e-01	-1.869847e-01	6.928365e-01
1.314000e+01	-9.526401e-02	4.329691e-01	-1.875880e-01	6.910864e-01
1.316000e+01	-1.005161e-01	4.330543e-01	-1.873779e-01	6.916960e-01
1.318000e+01	-9.396131e-02	4.325978e-01	-1.877454e-01	6.906293e-01
1.320000e+01	-9.685923e-02	4.319601e-01	-1.882273e-01	6.892288e-01
1.322000e+01	-5.015647e-01	2.956999e-02	-1.881334e-01	6.895018e-01
1.324000e+01	-5.048006e-01	2.968860e-02	-1.872964e-01	6.919324e-01
1.326000e+01	-5.010922e-01	2.960073e-02	-1.879070e-01	6.901599e-01
1.328000e+01	-4.995806e-01	2.961325e-02	-1.878273e-01	6.903914e-01
1.330000e+01	-4.974979e-01	2.960523e-02	-1.878048e-01	6.904567e-01
1.332000e+01	-5.055962e-01	2.957549e-02	-1.881385e-01	6.894871e-01
1.334000e+01	-4.984136e-01	2.952641e-02	-1.882154e-01	6.892633e-01
1.336000e+01	-5.016086e-01	2.955317e-02	-1.881129e-01	6.895615e-01
